"count","datetime","season","holiday","workingday","weather","temp","atemp","humidity","windspeed","casual","registered"
264,"2011-07-03 10:00:00",3,0,0,1,30.34,34.85,66,11.0014,131,133
390,"2011-07-03 11:00:00",3,0,0,1,31.16,35.605,62,7.0015,215,175
404,"2011-07-03 12:00:00",3,0,0,1,32.8,37.88,55,7.0015,198,206
421,"2011-07-03 13:00:00",3,0,0,1,32.8,38.635,59,15.0013,248,173
375,"2011-07-03 14:00:00",3,0,0,1,33.62,39.395,56,16.9979,225,150
376,"2011-07-03 15:00:00",3,0,0,1,34.44,40.15,53,19.9995,194,182
414,"2011-07-03 16:00:00",3,0,0,1,34.44,40.15,53,19.9995,195,219
358,"2011-07-03 17:00:00",3,0,0,3,32.8,37.12,49,56.9969,181,177
181,"2011-07-03 18:00:00",3,0,0,3,32.8,37.12,49,56.9969,74,107
183,"2011-07-03 19:00:00",3,0,0,2,27.06,30.305,83,12.998,100,83
176,"2011-07-03 20:00:00",3,0,0,3,27.06,30.305,83,0,83,93
167,"2011-07-03 21:00:00",3,0,0,2,27.06,30.305,83,11.0014,75,92
162,"2011-07-03 22:00:00",3,0,0,2,27.06,30.305,78,7.0015,69,93
147,"2011-07-03 23:00:00",3,0,0,1,26.24,28.79,83,11.0014,70,77
140,"2011-07-04 00:00:00",3,1,0,1,26.24,28.79,83,8.9981,63,77
119,"2011-07-04 01:00:00",3,1,0,1,26.24,28.79,83,6.0032,43,76
63,"2011-07-04 02:00:00",3,1,0,1,26.24,28.79,83,0,33,30
26,"2011-07-04 03:00:00",3,1,0,1,26.24,29.545,78,0,13,13
12,"2011-07-04 04:00:00",3,1,0,2,27.06,30.305,78,6.0032,8,4
4,"2011-07-04 05:00:00",3,1,0,2,26.24,28.79,83,8.9981,1,3
16,"2011-07-04 06:00:00",3,1,0,1,26.24,28.79,89,11.0014,5,11
36,"2011-07-04 07:00:00",3,1,0,1,27.06,30.305,83,8.9981,17,19
86,"2011-07-04 08:00:00",3,1,0,1,28.7,33.335,74,7.0015,42,44
238,"2011-07-04 09:00:00",3,1,0,2,29.52,34.09,66,6.0032,142,96
280,"2011-07-04 10:00:00",3,1,0,2,31.16,34.85,55,6.0032,166,114
349,"2011-07-04 11:00:00",3,1,0,2,31.16,34.85,55,6.0032,177,172
447,"2011-07-04 12:00:00",3,1,0,2,31.98,35.605,52,0,237,210
423,"2011-07-04 13:00:00",3,1,0,2,31.98,35.605,49,0,242,181
408,"2011-07-04 14:00:00",3,1,0,1,32.8,36.365,46,0,235,173
408,"2011-07-04 15:00:00",3,1,0,1,33.62,37.12,43,6.0032,224,184
452,"2011-07-04 16:00:00",3,1,0,1,33.62,37.12,41,0,236,216
436,"2011-07-04 17:00:00",3,1,0,1,32.8,36.365,46,0,240,196
418,"2011-07-04 18:00:00",3,1,0,1,32.8,36.365,46,8.9981,222,196
375,"2011-07-04 19:00:00",3,1,0,2,31.98,35.605,49,11.0014,170,205
386,"2011-07-04 20:00:00",3,1,0,2,31.16,34.85,55,7.0015,195,191
457,"2011-07-04 21:00:00",3,1,0,2,30.34,34.09,62,7.0015,195,262
326,"2011-07-04 22:00:00",3,1,0,2,30.34,34.09,62,8.9981,115,211
138,"2011-07-04 23:00:00",3,1,0,2,29.52,34.09,70,7.0015,44,94
55,"2011-07-05 00:00:00",3,0,1,2,28.7,32.575,65,11.0014,19,36
39,"2011-07-05 01:00:00",3,0,1,1,28.7,32.575,65,7.0015,15,24
13,"2011-07-05 02:00:00",3,0,1,1,27.06,31.06,74,6.0032,8,5
8,"2011-07-05 03:00:00",3,0,1,1,27.06,31.06,74,15.0013,1,7
5,"2011-07-05 04:00:00",3,0,1,1,27.06,31.06,69,11.0014,1,4
20,"2011-07-05 05:00:00",3,0,1,1,27.06,31.06,69,0,1,19
94,"2011-07-05 06:00:00",3,0,1,1,27.06,31.06,74,6.0032,3,91
270,"2011-07-05 07:00:00",3,0,1,1,28.7,32.575,65,6.0032,22,248
432,"2011-07-05 08:00:00",3,0,1,1,29.52,34.09,62,8.9981,41,391
227,"2011-07-05 09:00:00",3,0,1,1,30.34,34.09,58,8.9981,50,177
139,"2011-07-05 10:00:00",3,0,1,1,31.16,34.85,52,7.0015,55,84
172,"2011-07-05 11:00:00",3,0,1,1,31.98,34.85,46,7.0015,75,97
201,"2011-07-05 12:00:00",3,0,1,1,32.8,36.365,43,7.0015,71,130
203,"2011-07-05 13:00:00",3,0,1,1,33.62,37.12,43,7.0015,67,136
178,"2011-07-05 14:00:00",3,0,1,1,32.8,37.12,49,11.0014,66,112
162,"2011-07-05 15:00:00",3,0,1,1,33.62,37.12,43,0,51,111
281,"2011-07-05 16:00:00",3,0,1,1,33.62,37.88,46,7.0015,79,202
545,"2011-07-05 17:00:00",3,0,1,1,33.62,37.88,46,7.0015,79,466
496,"2011-07-05 18:00:00",3,0,1,1,32.8,37.88,55,11.0014,70,426
368,"2011-07-05 19:00:00",3,0,1,1,32.8,38.635,59,8.9981,71,297
284,"2011-07-05 20:00:00",3,0,1,1,31.16,36.365,66,7.0015,59,225
245,"2011-07-05 21:00:00",3,0,1,1,31.98,37.12,62,16.9979,77,168
155,"2011-07-05 22:00:00",3,0,1,1,31.16,36.365,66,15.0013,31,124
73,"2011-07-05 23:00:00",3,0,1,1,30.34,34.85,66,11.0014,19,54
37,"2011-07-06 00:00:00",3,0,1,1,29.52,34.85,74,12.998,11,26
15,"2011-07-06 01:00:00",3,0,1,1,28.7,33.335,74,8.9981,4,11
5,"2011-07-06 02:00:00",3,0,1,1,28.7,33.335,79,6.0032,1,4
6,"2011-07-06 03:00:00",3,0,1,1,28.7,33.335,79,0,0,6
6,"2011-07-06 04:00:00",3,0,1,2,27.88,31.82,83,6.0032,0,6
35,"2011-07-06 05:00:00",3,0,1,1,27.88,31.82,83,6.0032,5,30
121,"2011-07-06 06:00:00",3,0,1,1,28.7,33.335,79,6.0032,9,112
312,"2011-07-06 07:00:00",3,0,1,2,29.52,34.85,79,0,24,288
428,"2011-07-06 08:00:00",3,0,1,2,29.52,34.85,74,7.0015,31,397
189,"2011-07-06 09:00:00",3,0,1,3,28.7,33.335,79,12.998,31,158
43,"2011-07-06 10:00:00",3,0,1,3,28.7,33.335,79,6.0032,13,30
127,"2011-07-06 11:00:00",3,0,1,2,29.52,34.85,74,0,24,103
152,"2011-07-06 12:00:00",3,0,1,2,30.34,34.85,66,6.0032,38,114
140,"2011-07-06 13:00:00",3,0,1,2,30.34,34.85,70,7.0015,33,107
163,"2011-07-06 14:00:00",3,0,1,1,31.16,36.365,66,19.0012,50,113
185,"2011-07-06 15:00:00",3,0,1,1,31.16,36.365,70,19.0012,55,130
275,"2011-07-06 16:00:00",3,0,1,1,31.16,36.365,70,16.9979,57,218
596,"2011-07-06 17:00:00",3,0,1,1,31.98,37.12,59,15.0013,79,517
563,"2011-07-06 18:00:00",3,0,1,1,31.16,35.605,62,12.998,77,486
394,"2011-07-06 19:00:00",3,0,1,1,30.34,34.85,70,15.0013,71,323
312,"2011-07-06 20:00:00",3,0,1,1,29.52,34.85,74,16.9979,55,257
241,"2011-07-06 21:00:00",3,0,1,1,28.7,33.335,79,12.998,66,175
186,"2011-07-06 22:00:00",3,0,1,1,28.7,33.335,79,12.998,30,156
98,"2011-07-06 23:00:00",3,0,1,1,27.88,31.82,83,15.0013,20,78
35,"2011-07-07 00:00:00",3,0,1,1,27.06,29.545,89,8.9981,6,29
16,"2011-07-07 01:00:00",3,0,1,1,27.06,29.545,89,12.998,2,14
8,"2011-07-07 02:00:00",3,0,1,1,27.06,29.545,89,12.998,1,7
4,"2011-07-07 03:00:00",3,0,1,1,26.24,28.03,94,7.0015,2,2
4,"2011-07-07 04:00:00",3,0,1,1,26.24,28.79,89,7.0015,0,4
32,"2011-07-07 05:00:00",3,0,1,1,26.24,28.79,89,7.0015,2,30
118,"2011-07-07 06:00:00",3,0,1,2,26.24,28.79,89,8.9981,11,107
292,"2011-07-07 07:00:00",3,0,1,2,27.06,29.545,89,7.0015,13,279
443,"2011-07-07 08:00:00",3,0,1,2,28.7,33.335,79,12.998,28,415
179,"2011-07-07 09:00:00",3,0,1,1,30.34,34.85,70,11.0014,25,154
101,"2011-07-07 10:00:00",3,0,1,1,31.98,37.12,62,0,29,72
142,"2011-07-07 11:00:00",3,0,1,1,33.62,38.635,52,8.9981,30,112
171,"2011-07-07 12:00:00",3,0,1,1,34.44,38.635,41,0,32,139
155,"2011-07-07 13:00:00",3,0,1,1,35.26,39.395,41,0,48,107
160,"2011-07-07 14:00:00",3,0,1,1,35.26,39.395,41,16.9979,39,121
166,"2011-07-07 15:00:00",3,0,1,1,35.26,39.395,41,16.9979,47,119
265,"2011-07-07 16:00:00",3,0,1,1,35.26,38.635,39,15.0013,47,218
569,"2011-07-07 17:00:00",3,0,1,1,35.26,37.88,36,16.9979,80,489
562,"2011-07-07 18:00:00",3,0,1,1,34.44,37.88,44,19.9995,70,492
365,"2011-07-07 19:00:00",3,0,1,1,33.62,38.635,52,19.0012,79,286
285,"2011-07-07 20:00:00",3,0,1,1,31.16,35.605,58,23.9994,61,224
209,"2011-07-07 21:00:00",3,0,1,1,30.34,34.09,62,11.0014,39,170
182,"2011-07-07 22:00:00",3,0,1,1,30.34,34.09,62,11.0014,32,150
129,"2011-07-07 23:00:00",3,0,1,1,29.52,34.09,66,0,31,98
47,"2011-07-08 00:00:00",3,0,1,1,30.34,34.85,66,7.0015,6,41
34,"2011-07-08 01:00:00",3,0,1,1,29.52,34.85,79,0,9,25
22,"2011-07-08 02:00:00",3,0,1,2,28.7,33.335,74,11.0014,10,12
6,"2011-07-08 03:00:00",3,0,1,1,27.88,31.82,79,7.0015,2,4
11,"2011-07-08 04:00:00",3,0,1,1,28.7,33.335,79,16.9979,7,4
27,"2011-07-08 05:00:00",3,0,1,1,27.88,31.82,79,16.9979,3,24
102,"2011-07-08 06:00:00",3,0,1,1,28.7,33.335,74,7.0015,11,91
332,"2011-07-08 07:00:00",3,0,1,2,28.7,33.335,79,12.998,30,302
457,"2011-07-08 08:00:00",3,0,1,2,29.52,34.85,74,16.9979,36,421
241,"2011-07-08 09:00:00",3,0,1,2,31.16,36.365,70,19.9995,30,211
138,"2011-07-08 10:00:00",3,0,1,2,30.34,34.85,70,23.9994,30,108
165,"2011-07-08 11:00:00",3,0,1,2,30.34,35.605,74,16.9979,61,104
213,"2011-07-08 12:00:00",3,0,1,2,31.16,36.365,70,19.0012,49,164
229,"2011-07-08 13:00:00",3,0,1,2,31.98,37.88,66,19.0012,54,175
216,"2011-07-08 14:00:00",3,0,1,2,32.8,39.395,63,23.9994,53,163
141,"2011-07-08 15:00:00",3,0,1,2,32.8,39.395,63,23.9994,39,102
132,"2011-07-08 16:00:00",3,0,1,3,27.88,31.82,83,30.0026,27,105
167,"2011-07-08 17:00:00",3,0,1,3,27.06,29.545,89,30.0026,6,161
316,"2011-07-08 18:00:00",3,0,1,1,27.06,30.305,83,6.0032,35,281
270,"2011-07-08 19:00:00",3,0,1,1,27.06,30.305,83,6.0032,45,225
250,"2011-07-08 20:00:00",3,0,1,1,27.06,30.305,83,11.0014,30,220
204,"2011-07-08 21:00:00",3,0,1,2,27.06,30.305,83,16.9979,46,158
169,"2011-07-08 22:00:00",3,0,1,2,27.06,30.305,78,12.998,33,136
151,"2011-07-08 23:00:00",3,0,1,2,27.06,30.305,78,6.0032,40,111
121,"2011-07-09 00:00:00",3,0,0,2,27.06,30.305,83,8.9981,31,90
53,"2011-07-09 01:00:00",3,0,0,2,26.24,28.79,89,7.0015,5,48
55,"2011-07-09 02:00:00",3,0,0,1,26.24,28.79,89,11.0014,12,43
30,"2011-07-09 03:00:00",3,0,0,1,26.24,28.79,89,8.9981,7,23
6,"2011-07-09 04:00:00",3,0,0,1,26.24,28.79,83,15.0013,2,4
15,"2011-07-09 05:00:00",3,0,0,2,25.42,28.03,88,11.0014,4,11
38,"2011-07-09 06:00:00",3,0,0,2,26.24,28.79,83,12.998,11,27
71,"2011-07-09 07:00:00",3,0,0,1,27.06,30.305,78,12.998,21,50
182,"2011-07-09 08:00:00",3,0,0,1,28.7,32.575,70,16.9979,68,114
247,"2011-07-09 09:00:00",3,0,0,1,30.34,34.09,58,19.0012,77,170
264,"2011-07-09 10:00:00",3,0,0,1,31.16,34.85,52,11.0014,87,177
290,"2011-07-09 11:00:00",3,0,0,1,31.98,34.85,46,19.9995,101,189
366,"2011-07-09 12:00:00",3,0,0,1,32.8,36.365,46,16.9979,145,221
416,"2011-07-09 13:00:00",3,0,0,1,33.62,37.12,41,15.0013,167,249
373,"2011-07-09 14:00:00",3,0,0,1,34.44,37.12,36,8.9981,158,215
402,"2011-07-09 15:00:00",3,0,0,1,34.44,36.365,34,6.0032,182,220
416,"2011-07-09 16:00:00",3,0,0,1,33.62,36.365,38,0,171,245
401,"2011-07-09 17:00:00",3,0,0,1,34.44,36.365,32,0,160,241
378,"2011-07-09 18:00:00",3,0,0,1,33.62,36.365,36,7.0015,132,246
306,"2011-07-09 19:00:00",3,0,0,1,31.16,34.85,55,11.0014,128,178
314,"2011-07-09 20:00:00",3,0,0,1,31.16,35.605,58,15.0013,129,185
238,"2011-07-09 21:00:00",3,0,0,1,30.34,34.09,58,11.0014,83,155
214,"2011-07-09 22:00:00",3,0,0,1,29.52,34.09,62,11.0014,60,154
140,"2011-07-09 23:00:00",3,0,0,1,29.52,33.335,58,12.998,47,93
154,"2011-07-10 00:00:00",3,0,0,1,28.7,32.575,61,11.0014,42,112
113,"2011-07-10 01:00:00",3,0,0,1,28.7,32.575,61,8.9981,19,94
96,"2011-07-10 02:00:00",3,0,0,1,27.88,31.82,69,6.0032,28,68
25,"2011-07-10 03:00:00",3,0,0,1,27.06,31.06,74,6.0032,6,19
5,"2011-07-10 04:00:00",3,0,0,1,27.06,31.06,69,6.0032,0,5
17,"2011-07-10 05:00:00",3,0,0,1,27.06,31.06,74,0,7,10
25,"2011-07-10 06:00:00",3,0,0,1,26.24,29.545,78,6.0032,8,17
65,"2011-07-10 07:00:00",3,0,0,1,28.7,32.575,70,6.0032,27,38
92,"2011-07-10 08:00:00",3,0,0,1,29.52,34.09,66,0,27,65
169,"2011-07-10 09:00:00",3,0,0,1,30.34,34.85,66,6.0032,62,107
268,"2011-07-10 10:00:00",3,0,0,1,31.16,34.85,55,8.9981,95,173
287,"2011-07-10 11:00:00",3,0,0,1,31.98,36.365,55,12.998,110,177
377,"2011-07-10 12:00:00",3,0,0,1,33.62,37.88,46,19.0012,133,244
367,"2011-07-10 13:00:00",3,0,0,1,32.8,36.365,46,19.9995,139,228
349,"2011-07-10 14:00:00",3,0,0,1,33.62,37.12,41,22.0028,122,227
361,"2011-07-10 15:00:00",3,0,0,1,34.44,37.12,39,19.0012,142,219
372,"2011-07-10 16:00:00",3,0,0,1,34.44,37.88,41,19.0012,128,244
363,"2011-07-10 17:00:00",3,0,0,1,34.44,37.12,36,15.0013,146,217
363,"2011-07-10 18:00:00",3,0,0,1,33.62,37.12,43,19.0012,141,222
303,"2011-07-10 19:00:00",3,0,0,1,32.8,37.12,49,22.0028,120,183
268,"2011-07-10 20:00:00",3,0,0,1,31.16,34.85,55,12.998,101,167
227,"2011-07-10 21:00:00",3,0,0,1,30.34,34.09,62,16.9979,65,162
143,"2011-07-10 22:00:00",3,0,0,1,30.34,34.85,66,15.0013,56,87
72,"2011-07-10 23:00:00",3,0,0,1,29.52,34.09,66,16.9979,19,53
35,"2011-07-11 00:00:00",3,0,1,1,28.7,32.575,65,12.998,10,25
10,"2011-07-11 01:00:00",3,0,1,1,28.7,32.575,61,19.0012,5,5
12,"2011-07-11 02:00:00",3,0,1,1,28.7,32.575,61,15.0013,8,4
10,"2011-07-11 03:00:00",3,0,1,1,27.88,31.82,65,11.0014,2,8
4,"2011-07-11 04:00:00",3,0,1,1,27.06,31.06,74,15.0013,0,4
26,"2011-07-11 05:00:00",3,0,1,1,27.06,31.06,74,8.9981,5,21
121,"2011-07-11 06:00:00",3,0,1,1,27.88,31.82,74,12.998,19,102
317,"2011-07-11 07:00:00",3,0,1,1,28.7,33.335,74,16.9979,28,289
420,"2011-07-11 08:00:00",3,0,1,1,30.34,34.85,66,19.0012,35,385
208,"2011-07-11 09:00:00",3,0,1,1,31.98,37.12,59,19.9995,41,167
117,"2011-07-11 10:00:00",3,0,1,1,32.8,37.88,55,23.9994,44,73
128,"2011-07-11 11:00:00",3,0,1,1,33.62,39.395,56,19.9995,39,89
148,"2011-07-11 12:00:00",3,0,1,1,34.44,40.15,53,19.0012,40,108
141,"2011-07-11 13:00:00",3,0,1,1,35.26,40.91,50,16.9979,22,119
134,"2011-07-11 14:00:00",3,0,1,1,35.26,41.665,53,19.0012,40,94
146,"2011-07-11 15:00:00",3,0,1,1,35.26,42.425,56,27.9993,38,108
239,"2011-07-11 16:00:00",3,0,1,1,35.26,42.425,56,26.0027,57,182
514,"2011-07-11 17:00:00",3,0,1,1,35.26,42.425,56,27.9993,59,455
472,"2011-07-11 18:00:00",3,0,1,1,35.26,41.665,53,26.0027,57,415
373,"2011-07-11 19:00:00",3,0,1,1,34.44,41.665,59,22.0028,80,293
236,"2011-07-11 20:00:00",3,0,1,1,29.52,34.85,74,27.9993,42,194
130,"2011-07-11 21:00:00",3,0,1,1,28.7,33.335,79,27.9993,21,109
90,"2011-07-11 22:00:00",3,0,1,1,29.52,34.85,74,8.9981,20,70
55,"2011-07-11 23:00:00",3,0,1,1,28.7,33.335,79,8.9981,11,44
22,"2011-07-12 00:00:00",3,0,1,1,28.7,33.335,79,8.9981,3,19
14,"2011-07-12 01:00:00",3,0,1,1,28.7,33.335,79,6.0032,6,8
9,"2011-07-12 02:00:00",3,0,1,1,28.7,33.335,79,7.0015,2,7
8,"2011-07-12 03:00:00",3,0,1,2,28.7,33.335,79,0,2,6
6,"2011-07-12 04:00:00",3,0,1,1,28.7,33.335,79,11.0014,0,6
25,"2011-07-12 05:00:00",3,0,1,1,28.7,33.335,79,6.0032,4,21
115,"2011-07-12 06:00:00",3,0,1,1,30.34,34.09,58,15.0013,13,102
330,"2011-07-12 07:00:00",3,0,1,1,31.16,34.85,55,12.998,29,301
417,"2011-07-12 08:00:00",3,0,1,1,31.16,35.605,58,15.0013,35,382
176,"2011-07-12 09:00:00",3,0,1,1,31.98,36.365,55,32.9975,27,149
123,"2011-07-12 10:00:00",3,0,1,1,33.62,38.635,52,11.0014,38,85
125,"2011-07-12 11:00:00",3,0,1,1,33.62,38.635,52,11.0014,39,86
163,"2011-07-12 12:00:00",3,0,1,1,35.26,39.395,44,19.9995,38,125
136,"2011-07-12 13:00:00",3,0,1,1,35.26,40.15,47,15.0013,32,104
124,"2011-07-12 14:00:00",3,0,1,1,36.9,42.425,42,19.9995,33,91
148,"2011-07-12 15:00:00",3,0,1,1,36.9,42.425,42,23.9994,37,111
202,"2011-07-12 16:00:00",3,0,1,1,35.26,39.395,44,19.0012,25,177
428,"2011-07-12 17:00:00",3,0,1,1,36.08,40.91,44,19.0012,48,380
511,"2011-07-12 18:00:00",3,0,1,1,35.26,40.15,47,19.9995,39,472
337,"2011-07-12 19:00:00",3,0,1,1,34.44,37.88,44,19.0012,42,295
308,"2011-07-12 20:00:00",3,0,1,1,33.62,37.12,43,12.998,57,251
258,"2011-07-12 21:00:00",3,0,1,1,33.62,37.12,43,7.0015,49,209
194,"2011-07-12 22:00:00",3,0,1,1,32.8,36.365,46,8.9981,44,150
79,"2011-07-12 23:00:00",3,0,1,1,31.98,35.605,52,0,20,59
46,"2011-07-13 00:00:00",3,0,1,1,31.16,35.605,62,0,9,37
12,"2011-07-13 01:00:00",3,0,1,1,31.16,34.85,55,0,1,11
5,"2011-07-13 02:00:00",3,0,1,1,31.16,34.85,55,0,2,3
4,"2011-07-13 03:00:00",3,0,1,1,30.34,34.09,58,12.998,0,4
5,"2011-07-13 04:00:00",3,0,1,1,30.34,34.09,58,16.9979,0,5
26,"2011-07-13 05:00:00",3,0,1,1,30.34,34.09,58,12.998,4,22
121,"2011-07-13 06:00:00",3,0,1,1,30.34,34.09,58,11.0014,18,103
313,"2011-07-13 07:00:00",3,0,1,1,31.16,34.85,55,16.9979,32,281
449,"2011-07-13 08:00:00",3,0,1,1,32.8,37.12,49,16.9979,31,418
186,"2011-07-13 09:00:00",3,0,1,1,33.62,37.12,41,12.998,23,163
113,"2011-07-13 10:00:00",3,0,1,1,33.62,37.88,46,12.998,33,80
165,"2011-07-13 11:00:00",3,0,1,1,34.44,37.12,39,11.0014,55,110
174,"2011-07-13 12:00:00",3,0,1,1,34.44,37.88,41,19.0012,40,134
158,"2011-07-13 13:00:00",3,0,1,3,33.62,37.88,46,8.9981,39,119
116,"2011-07-13 14:00:00",3,0,1,3,33.62,37.88,46,8.9981,27,89
46,"2011-07-13 15:00:00",3,0,1,3,26.24,28.03,94,8.9981,13,33
141,"2011-07-13 16:00:00",3,0,1,2,27.06,29.545,89,0,23,118
488,"2011-07-13 17:00:00",3,0,1,1,28.7,33.335,79,0,70,418
463,"2011-07-13 18:00:00",3,0,1,1,29.52,34.85,79,8.9981,51,412
419,"2011-07-13 19:00:00",3,0,1,1,28.7,33.335,79,7.0015,79,340
342,"2011-07-13 20:00:00",3,0,1,1,28.7,33.335,84,11.0014,61,281
250,"2011-07-13 21:00:00",3,0,1,1,28.7,33.335,79,7.0015,56,194
184,"2011-07-13 22:00:00",3,0,1,1,27.88,31.82,83,12.998,48,136
116,"2011-07-13 23:00:00",3,0,1,1,27.06,30.305,83,16.9979,33,83
46,"2011-07-14 00:00:00",3,0,1,1,27.06,31.06,69,19.9995,14,32
25,"2011-07-14 01:00:00",3,0,1,1,27.06,31.06,61,16.9979,4,21
10,"2011-07-14 02:00:00",3,0,1,1,26.24,31.06,57,19.9995,3,7
6,"2011-07-14 03:00:00",3,0,1,1,25.42,31.06,57,19.9995,1,5
6,"2011-07-14 04:00:00",3,0,1,1,25.42,31.06,53,16.9979,0,6
28,"2011-07-14 05:00:00",3,0,1,1,24.6,31.06,56,15.0013,6,22
130,"2011-07-14 06:00:00",3,0,1,1,24.6,30.305,60,15.0013,14,116
334,"2011-07-14 07:00:00",3,0,1,1,25.42,31.06,53,16.9979,23,311
486,"2011-07-14 08:00:00",3,0,1,1,26.24,31.06,50,23.9994,53,433
224,"2011-07-14 09:00:00",3,0,1,1,27.88,31.82,47,19.0012,29,195
127,"2011-07-14 10:00:00",3,0,1,1,28.7,31.82,42,16.9979,32,95
148,"2011-07-14 11:00:00",3,0,1,1,29.52,32.575,37,15.0013,38,110
223,"2011-07-14 12:00:00",3,0,1,1,30.34,32.575,35,16.9979,51,172
177,"2011-07-14 13:00:00",3,0,1,1,31.16,33.335,33,22.0028,39,138
178,"2011-07-14 14:00:00",3,0,1,1,30.34,32.575,35,19.0012,49,129
180,"2011-07-14 15:00:00",3,0,1,1,31.16,33.335,33,19.9995,42,138
274,"2011-07-14 16:00:00",3,0,1,1,31.16,33.335,33,8.9981,43,231
595,"2011-07-14 17:00:00",3,0,1,1,30.34,32.575,37,8.9981,78,517
578,"2011-07-14 18:00:00",3,0,1,1,29.52,32.575,42,12.998,94,484
400,"2011-07-14 19:00:00",3,0,1,1,29.52,32.575,39,15.0013,67,333
348,"2011-07-14 20:00:00",3,0,1,1,28.7,31.82,42,15.0013,81,267
261,"2011-07-14 21:00:00",3,0,1,1,27.06,31.06,50,8.9981,58,203
176,"2011-07-14 22:00:00",3,0,1,1,26.24,31.06,57,6.0032,42,134
124,"2011-07-14 23:00:00",3,0,1,1,26.24,30.305,65,16.9979,27,97
80,"2011-07-15 00:00:00",3,0,1,1,25.42,29.545,73,15.0013,23,57
20,"2011-07-15 01:00:00",3,0,1,1,25.42,29.545,73,12.998,7,13
38,"2011-07-15 02:00:00",3,0,1,1,24.6,28.79,78,11.0014,16,22
7,"2011-07-15 03:00:00",3,0,1,1,24.6,29.545,73,12.998,1,6
10,"2011-07-15 04:00:00",3,0,1,1,24.6,29.545,73,11.0014,2,8
23,"2011-07-15 05:00:00",3,0,1,1,24.6,29.545,73,8.9981,7,16
120,"2011-07-15 06:00:00",3,0,1,2,24.6,29.545,73,7.0015,12,108
274,"2011-07-15 07:00:00",3,0,1,1,26.24,30.305,65,7.0015,17,257
564,"2011-07-15 08:00:00",3,0,1,1,26.24,30.305,65,16.9979,50,514
207,"2011-07-15 09:00:00",3,0,1,1,27.88,31.82,54,12.998,31,176
166,"2011-07-15 10:00:00",3,0,1,2,27.06,31.06,61,11.0014,59,107
210,"2011-07-15 11:00:00",3,0,1,1,28.7,32.575,54,8.9981,73,137
238,"2011-07-15 12:00:00",3,0,1,1,28.7,32.575,48,12.998,61,177
247,"2011-07-15 13:00:00",3,0,1,1,28.7,32.575,54,12.998,85,162
265,"2011-07-15 14:00:00",3,0,1,1,28.7,32.575,51,12.998,105,160
237,"2011-07-15 15:00:00",3,0,1,1,29.52,32.575,45,11.0014,74,163
361,"2011-07-15 16:00:00",3,0,1,1,29.52,33.335,51,12.998,96,265
587,"2011-07-15 17:00:00",3,0,1,1,30.34,33.335,42,16.9979,104,483
496,"2011-07-15 18:00:00",3,0,1,1,29.52,32.575,45,15.0013,102,394
394,"2011-07-15 19:00:00",3,0,1,1,28.7,31.82,45,15.0013,114,280
343,"2011-07-15 20:00:00",3,0,1,1,28.7,32.575,51,15.0013,92,251
261,"2011-07-15 21:00:00",3,0,1,1,27.06,31.06,54,7.0015,75,186
223,"2011-07-15 22:00:00",3,0,1,1,27.06,31.06,57,15.0013,71,152
167,"2011-07-15 23:00:00",3,0,1,1,26.24,31.06,61,11.0014,41,126
110,"2011-07-16 00:00:00",3,0,0,1,25.42,30.305,65,12.998,42,68
75,"2011-07-16 01:00:00",3,0,0,1,24.6,29.545,69,7.0015,24,51
58,"2011-07-16 02:00:00",3,0,0,1,24.6,29.545,73,8.9981,10,48
26,"2011-07-16 03:00:00",3,0,0,1,24.6,28.79,78,8.9981,6,20
16,"2011-07-16 04:00:00",3,0,0,1,24.6,29.545,73,6.0032,9,7
10,"2011-07-16 05:00:00",3,0,0,1,23.78,27.275,78,6.0032,4,6
37,"2011-07-16 06:00:00",3,0,0,1,24.6,28.79,78,11.0014,16,21
52,"2011-07-16 07:00:00",3,0,0,1,25.42,29.545,73,8.9981,14,38
127,"2011-07-16 08:00:00",3,0,0,1,27.06,31.06,65,11.0014,37,90
222,"2011-07-16 09:00:00",3,0,0,1,28.7,32.575,54,15.0013,72,150
322,"2011-07-16 10:00:00",3,0,0,1,29.52,33.335,54,12.998,114,208
396,"2011-07-16 11:00:00",3,0,0,1,30.34,33.335,48,15.0013,171,225
463,"2011-07-16 12:00:00",3,0,0,1,31.16,34.09,43,19.0012,187,276
497,"2011-07-16 13:00:00",3,0,0,1,31.16,34.09,45,19.9995,221,276
433,"2011-07-16 14:00:00",3,0,0,1,30.34,33.335,45,19.9995,201,232
428,"2011-07-16 15:00:00",3,0,0,1,31.16,34.09,45,22.0028,205,223
425,"2011-07-16 16:00:00",3,0,0,1,31.16,34.09,45,19.0012,183,242
475,"2011-07-16 17:00:00",3,0,0,1,31.16,34.09,45,15.0013,234,241
428,"2011-07-16 18:00:00",3,0,0,1,31.16,34.09,45,19.0012,185,243
406,"2011-07-16 19:00:00",3,0,0,1,30.34,34.09,48,12.998,164,242
296,"2011-07-16 20:00:00",3,0,0,1,29.52,33.335,51,15.0013,108,188
252,"2011-07-16 21:00:00",3,0,0,1,28.7,32.575,58,15.0013,85,167
201,"2011-07-16 22:00:00",3,0,0,1,28.7,32.575,65,19.0012,65,136
168,"2011-07-16 23:00:00",3,0,0,1,27.88,31.82,61,15.0013,61,107
125,"2011-07-17 00:00:00",3,0,0,1,27.06,31.06,65,15.0013,34,91
